"Time","Type","Details"
"2024-07-10 8:56 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3810, time stamp: 0x1aa5faec&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x3BB8&#x000d;&#x000a;Faulting application start time: 0x0x1DAD30BA5224288&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 31c18df6-1c74-4adf-8739-0c3beb238ca0&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-10 8:56 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1078, time stamp: 0x667b94a9&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x5770&#x000d;&#x000a;Faulting application start time: 0x0x1DAD30BA476EC9C&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 665148a7-b024-479e-ae5d-15db62af9f1b&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-10 7:27 PM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00000298&#x000d;&#x000a;Faulting process id: 0x0x3018&#x000d;&#x000a;Faulting application start time: 0x0x1DACF3611B8AA0B&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\VC3TS234319429909567\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 4db01fae-3a63-450f-af59-4908fe4bd683&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-10 7:27 PM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00000118&#x000d;&#x000a;Faulting process id: 0x0x2F6C&#x000d;&#x000a;Faulting application start time: 0x0x1DACF3611B5CA05&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\CMPSYT25611132368159\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 3fe80ec7-9607-4183-b9dd-fac88f70069e&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-04 5:40 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1078, time stamp: 0x667b94a9&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x5E0C&#x000d;&#x000a;Faulting application start time: 0x0x1DACE3953FA9BB5&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 179ad583-6a50-4549-9fbc-46815f53420a&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-04 5:25 PM","Application Error","Faulting application name: bad_module_info, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0x00000000&#x000d;&#x000a;Fault offset: 0x00000000&#x000d;&#x000a;Faulting process id: 0x0x16B0&#x000d;&#x000a;Faulting application start time: 0x0x1DACE371E863E98&#x000d;&#x000a;Faulting application path: bad_module_info&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: e56cac8b-0855-4ce8-a205-1acd0234e1eb&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-04 5:25 PM","Application Error","Faulting application name: PrintIsolationHost.exe, version: 10.0.22621.1, time stamp: 0x279fc3fe&#x000d;&#x000a;Faulting module name: hppccdvq64.dll, version: 1.2.0.11, time stamp: 0x45ba8937&#x000d;&#x000a;Exception code: 0xc0000409&#x000d;&#x000a;Fault offset: 0x0000000000001b91&#x000d;&#x000a;Faulting process id: 0x0x2E2C&#x000d;&#x000a;Faulting application start time: 0x0x1DACE3720C6E71C&#x000d;&#x000a;Faulting application path: C:\windows\system32\PrintIsolationHost.exe&#x000d;&#x000a;Faulting module path: C:\windows\system32\spool\DRIVERS\x64\3\hppccdvq64.dll&#x000d;&#x000a;Report Id: 6cbfc84f-2279-46c7-82ad-8b3cb2ff649e&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-03 9:47 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3672, time stamp: 0xf19f24df&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x67ca8829&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000000000037d00&#x000d;&#x000a;Faulting process id: 0x0xD7C8&#x000d;&#x000a;Faulting application start time: 0x0x1DACD929E797956&#x000d;&#x000a;Faulting application path: C:\windows\system32\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 71577964-669c-4225-8aaa-485a103eb7e9&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-07-03 9:47 PM","Application Error","Faulting application name: Photos.exe, version: 0.0.0.0, time stamp: 0x66749bd0&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x67ca8829&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000000000037d00&#x000d;&#x000a;Faulting process id: 0x0xD934&#x000d;&#x000a;Faulting application start time: 0x0x1DACD8E1D4DC9E1&#x000d;&#x000a;Faulting application path: C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2024.11060.20006.0_x64__8wekyb3d8bbwe\Photos.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: d0824f79-09b0-45dc-9147-c73219021f41&#x000d;&#x000a;Faulting package full name: Microsoft.Windows.Photos_2024.11060.20006.0_x64__8wekyb3d8bbwe&#x000d;&#x000a;Faulting package-relative application ID: App"
"2024-07-03 2:58 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1078, time stamp: 0x667b94a9&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x11F8&#x000d;&#x000a;Faulting application start time: 0x0x1DACD59607A265F&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: fa64c42e-8799-43ae-831b-15bbdcc5b070&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-28 9:59 PM","Application Error","Faulting application name: Taskmgr.exe, version: 10.0.22621.3672, time stamp: 0x4dba1997&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x67ca8829&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000000000037d00&#x000d;&#x000a;Faulting process id: 0x0x16BC&#x000d;&#x000a;Faulting application start time: 0x0x1DAC9A65A9FC617&#x000d;&#x000a;Faulting application path: C:\windows\System32\Taskmgr.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: c9624549-77ba-447e-9890-5f85c98abd99&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-28 3:00 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3672, time stamp: 0xefbb2e65&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x3BAC&#x000d;&#x000a;Faulting application start time: 0x0x1DAC96BDA5A9847&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 661c59a4-3604-4ef5-8ad1-c3f79ce17018&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-28 3:00 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1067, time stamp: 0x65baa52d&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x477C&#x000d;&#x000a;Faulting application start time: 0x0x1DAC96BD9B5F771&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: ebd4c06d-2dbd-4994-9025-6d5066e4cb6d&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-27 11:52 PM","Application Error","Faulting application name: bad_module_info, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0x00000000&#x000d;&#x000a;Fault offset: 0x00000000&#x000d;&#x000a;Faulting process id: 0x0x1958&#x000d;&#x000a;Faulting application start time: 0x0x1DAC8ED042A6109&#x000d;&#x000a;Faulting application path: bad_module_info&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 1e9777d7-6e12-4379-9cd7-478445fc650f&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-27 11:50 PM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00000290&#x000d;&#x000a;Faulting process id: 0x0x2FB8&#x000d;&#x000a;Faulting application start time: 0x0x1DAC720CC2B1318&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\VC3TS234319429909567\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 4d6e949c-83b8-4a49-a65b-34f8c4eac28b&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-27 3:00 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1067, time stamp: 0x65baa52d&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x4CA8&#x000d;&#x000a;Faulting application start time: 0x0x1DAC8A2AFC2F600&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: b8d3b889-f635-4db9-885d-036a92ba80bd&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-26 6:53 PM","Application Error","Faulting application name: SnippingTool.exe, version: 11.2405.32.0, time stamp: 0x666b2185&#x000d;&#x000a;Faulting module name: ucrtbase.dll, version: 10.0.22621.3593, time stamp: 0x10c46e71&#x000d;&#x000a;Exception code: 0xc0000409&#x000d;&#x000a;Fault offset: 0x000000000007f6fe&#x000d;&#x000a;Faulting process id: 0x0x46E4&#x000d;&#x000a;Faulting application start time: 0x0x1DAC7FA1192ABCC&#x000d;&#x000a;Faulting application path: C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2405.32.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe&#x000d;&#x000a;Faulting module path: C:\windows\System32\ucrtbase.dll&#x000d;&#x000a;Report Id: 2f652aee-de78-4082-91f3-fd25f2da39b4&#x000d;&#x000a;Faulting package full name: Microsoft.ScreenSketch_11.2405.32.0_x64__8wekyb3d8bbwe&#x000d;&#x000a;Faulting package-relative application ID: App"
"2024-06-25 5:10 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3672, time stamp: 0xefbb2e65&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x6164&#x000d;&#x000a;Faulting application start time: 0x0x1DAC7228D0F4088&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: c7545575-aa58-4e77-8aeb-e88f29b19a12&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-25 5:10 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1067, time stamp: 0x65baa52d&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x2518&#x000d;&#x000a;Faulting application start time: 0x0x1DAC7228C24803B&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 481c0fb1-82bb-43b6-8e73-aab38ab4e035&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-25 4:56 PM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x000003c8&#x000d;&#x000a;Faulting process id: 0x0x2F80&#x000d;&#x000a;Faulting application start time: 0x0x1DAC1C9EC47F20A&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\VC3TS234319429909567\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 10c7a18d-2bbe-4b8f-8d5b-1d230d75369c&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-25 4:56 PM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00000104&#x000d;&#x000a;Faulting process id: 0x0x2EEC&#x000d;&#x000a;Faulting application start time: 0x0x1DAC1C9EC4738AC&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\CMPSYT25611132368159\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 2a04c4a3-7e2d-4390-afff-c45deb0ec976&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-25 2:51 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1067, time stamp: 0x65baa52d&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x431C&#x000d;&#x000a;Faulting application start time: 0x0x1DAC70F37B39CB5&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 26e2ab73-f5ad-4c0c-bbd8-d1ea8c818d9e&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-21 3:00 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1067, time stamp: 0x65baa52d&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0xEE4&#x000d;&#x000a;Faulting application start time: 0x0x1DAC3EBB103C97D&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 4f047f29-6604-4a31-9fd2-cc7d5a7eba9c&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-20 11:18 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1067, time stamp: 0x65baa52d&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x86d1a81c&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044079&#x000d;&#x000a;Faulting process id: 0x0x1B50&#x000d;&#x000a;Faulting application start time: 0x0x1DAC3682551F640&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: fe831daa-d40a-4f29-a246-f658c1cc11c7&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-06-19 7:36 PM","Application Error","Faulting application name: SnippingTool.exe, version: 11.2404.40.0, time stamp: 0x66463019&#x000d;&#x000a;Faulting module name: SnippingToolUI.dll, version: 11.2404.40.0, time stamp: 0x66462fda&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x000000000004b868&#x000d;&#x000a;Faulting process id: 0x0x53F8&#x000d;&#x000a;Faulting application start time: 0x0x1DAC279DF914EE9&#x000d;&#x000a;Faulting application path: C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2404.40.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe&#x000d;&#x000a;Faulting module path: C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2404.40.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingToolUI.dll&#x000d;&#x000a;Report Id: a498cec3-5e2a-44a0-8769-ebd20c075d50&#x000d;&#x000a;Faulting package full name: Microsoft.ScreenSketch_11.2404.40.0_x64__8wekyb3d8bbwe&#x000d;&#x000a;Faulting package-relative application ID: App"
"2024-06-18 11:13 PM","Application Error","Faulting application name: winget.exe, version: 1.22.2405.5001, time stamp: 0x663809c0&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.3733, time stamp: 0x67ca8829&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000000000037d00&#x000d;&#x000a;Faulting process id: 0x0x5010&#x000d;&#x000a;Faulting application start time: 0x0x1DAC1D52B0D0AC2&#x000d;&#x000a;Faulting application path: C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.22.11261.0_x64__8wekyb3d8bbwe\winget.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 0bcb6957-823d-403e-a972-d880533f03f9&#x000d;&#x000a;Faulting package full name: Microsoft.DesktopAppInstaller_1.22.11261.0_x64__8wekyb3d8bbwe&#x000d;&#x000a;Faulting package-relative application ID: winget"
